	version	model	descr	fcst_lead	fcst_valid_beg	fcst_valid_end	fcst_init_beg	obs_lead	obs_valid_beg	obs_valid_end	fcst_var	fcst_units	fcst_lev	obs_var	obs_units	obs_lev	obtype	vx_mask	interp_mthd	interp_pnts	fcst_thresh	obs_thresh	cov_thresh	alpha	line_type	total	n_rank	rank_i	i_value
1043	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	58	11	5	4
1044	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	4	4
1045	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	6	4
1046	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	58	11	4	4
1047	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	5	4
1048	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	5	4
1049	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	5	4
1050	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 11:30:01	2022-05-06 12:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	66	11	4	4
1051	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 19:00:37	2022-05-06 19:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	8643	4
1052	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 19:00:37	2022-05-06 19:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	6726	4
1053	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4240	11	391	4
1054	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4163	11	493	4
1055	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 02:30:01	2022-05-06 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4177	11	446	4
1056	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4184	11	275	4
1057	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4114	11	312	4
1058	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	290000	2022-05-07 05:00:00	2022-05-07 05:00:00	2022-05-06	0	2022-05-07 04:30:01	2022-05-07 05:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4129	11	427	4
1059	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4279	11	339	4
1060	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4204	11	358	4
1061	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 10:30:01	2022-05-07 11:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4197	11	411	4
1062	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4233	11	386	4
1063	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4165	11	352	4
1064	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 16:30:01	2022-05-06 17:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4045	11	405	4
1065	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4300	11	369	4
1066	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4212	11	430	4
1067	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	80000	2022-05-06 08:00:00	2022-05-06 08:00:00	2022-05-06	0	2022-05-06 07:30:01	2022-05-06 08:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4256	11	409	4
1068	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	90000	2022-05-06 09:00:00	2022-05-06 09:00:00	2022-05-06	0	2022-05-06 09:00:00	2022-05-06 09:00:00	APCP_03	kg/m^2	A3	APCP_03	kg/m^2	A3	CCPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	361649	11	30190	4
1069	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	200000	2022-05-06 20:00:00	2022-05-06 20:00:00	2022-05-06	0	2022-05-06 20:00:39	2022-05-06 20:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1147868	11	114211	4
1070	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	200000	2022-05-06 20:00:00	2022-05-06 20:00:00	2022-05-06	0	2022-05-06 20:00:39	2022-05-06 20:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	584256	11	53996	4
1071	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	310000	2022-05-07 07:00:00	2022-05-07 07:00:00	2022-05-06	0	2022-05-07 07:00:39	2022-05-07 07:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1176430	11	112633	4
1072	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	310000	2022-05-07 07:00:00	2022-05-07 07:00:00	2022-05-06	0	2022-05-07 07:00:39	2022-05-07 07:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	544225	11	52649	4
1073	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-07 00:00:40	2022-05-07 00:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	11574	4
1074	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	240000	2022-05-07 00:00:00	2022-05-07 00:00:00	2022-05-06	0	2022-05-07 00:00:40	2022-05-07 00:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	9082	4
1075	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	60000	2022-05-06 06:00:00	2022-05-06 06:00:00	2022-05-06	0	2022-05-06 06:00:39	2022-05-06 06:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	8266	4
1076	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	60000	2022-05-06 06:00:00	2022-05-06 06:00:00	2022-05-06	0	2022-05-06 06:00:39	2022-05-06 06:00:39	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	6320	4
1077	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 01:00:36	2022-05-06 01:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1195417	11	112844	4
1078	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	10000	2022-05-06 01:00:00	2022-05-06 01:00:00	2022-05-06	0	2022-05-06 01:00:36	2022-05-06 01:00:36	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	637798	11	54609	4
1079	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	150000	2022-05-06 15:00:00	2022-05-06 15:00:00	2022-05-06	0	2022-05-06 15:00:38	2022-05-06 15:00:38	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1217294	11	110865	4
1080	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	150000	2022-05-06 15:00:00	2022-05-06 15:00:00	2022-05-06	0	2022-05-06 15:00:38	2022-05-06 15:00:38	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	619812	11	59770	4
1081	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 12:00:40	2022-05-06 12:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	8570	4
1082	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	120000	2022-05-06 12:00:00	2022-05-06 12:00:00	2022-05-06	0	2022-05-06 12:00:40	2022-05-06 12:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	6841	4
1083	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4211	11	343	4
1084	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4142	11	440	4
1085	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	50000	2022-05-06 05:00:00	2022-05-06 05:00:00	2022-05-06	0	2022-05-06 04:30:01	2022-05-06 05:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4148	11	395	4
1086	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4258	11	270	4
1087	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4180	11	342	4
1088	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	270000	2022-05-07 03:00:00	2022-05-07 03:00:00	2022-05-06	0	2022-05-07 02:30:01	2022-05-07 03:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4188	11	444	4
1089	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4390	11	434	4
1090	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4307	11	366	4
1091	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	110000	2022-05-06 11:00:00	2022-05-06 11:00:00	2022-05-06	0	2022-05-06 10:30:01	2022-05-06 11:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4344	11	406	4
1092	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	55	11	15	4
1093	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	61	11	8	4
1094	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	5	4
1095	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	54	11	3	4
1096	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	6	4
1097	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	1	4
1098	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	61	11	13	4
1099	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	0	2022-05-06 00:00:00	2022-05-06 00:00:00	2022-05-06	0	2022-05-05 23:30:01	2022-05-06 00:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	4	4
1100	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 18:00:43	2022-05-06 18:00:43	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1142993	11	110922	4
1101	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 18:00:43	2022-05-06 18:00:43	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	587412	11	55748	4
1102	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	TMP	K	P850	TMP	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	55	11	7	4
1103	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	TMP	K	P700	TMP	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	4	4
1104	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	TMP	K	P500	TMP	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	5	4
1105	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	WIND	m/s	P850	WIND	NA	P850	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	55	11	6	4
1106	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	WIND	m/s	P700	WIND	NA	P700	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	5	4
1107	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	WIND	m/s	P500	WIND	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	4	4
1108	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	HGT	gpm	P500	HGT	NA	P500	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	60	11	6	4
1109	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	360000	2022-05-07 12:00:00	2022-05-07 12:00:00	2022-05-06	0	2022-05-07 11:30:01	2022-05-07 12:30:00	CAPE	J/kg	L0	CAPE	NA	L100000-0	ADPUPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	64	11	5	4
1110	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	220000	2022-05-06 22:00:00	2022-05-06 22:00:00	2022-05-06	0	2022-05-06 22:00:40	2022-05-06 22:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	10158	4
1111	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	220000	2022-05-06 22:00:00	2022-05-06 22:00:00	2022-05-06	0	2022-05-06 22:00:40	2022-05-06 22:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	8428	4
1112	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 18:30:01	2022-05-06 19:30:00	TMP	K	Z2	TMP	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4203	11	322	4
1113	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 18:30:01	2022-05-06 19:30:00	DPT	K	Z2	DPT	NA	Z2	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4134	11	359	4
1114	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	190000	2022-05-06 19:00:00	2022-05-06 19:00:00	2022-05-06	0	2022-05-06 18:30:01	2022-05-06 19:30:00	WIND	m/s	Z10	WIND	NA	Z10	ADPSFC	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	4035	11	328	4
1115	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	180000	2022-05-06 18:00:00	2022-05-06 18:00:00	2022-05-06	0	2022-05-06 18:00:00	2022-05-06 18:00:00	APCP_03	kg/m^2	A3	APCP_03	kg/m^2	A3	CCPA	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	328053	11	29164	4
1116	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 11:00:37	2022-05-07 11:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	10258	4
1117	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	350000	2022-05-07 11:00:00	2022-05-07 11:00:00	2022-05-06	0	2022-05-07 11:00:37	2022-05-07 11:00:37	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	6386	4
1118	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	100000	2022-05-06 10:00:00	2022-05-06 10:00:00	2022-05-06	0	2022-05-06 10:00:39	2022-05-06 10:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1235674	11	109472	4
1119	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	100000	2022-05-06 10:00:00	2022-05-06 10:00:00	2022-05-06	0	2022-05-06 10:00:39	2022-05-06 10:00:39	REFC	dB	L0	MergedReflectivityQCComposite	dBZ	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	627247	11	54685	4
1120	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 17:00:38	2022-05-06 17:00:38	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	8292	4
1121	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	170000	2022-05-06 17:00:00	2022-05-06 17:00:00	2022-05-06	0	2022-05-06 17:00:38	2022-05-06 17:00:38	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	6066	4
1122	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 03:00:40	2022-05-06 03:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	FULL	NEAREST	1	NA	NA	-9999	-9999	RHIST	1888451	11	11704	4
1123	V10.1.1	RRFS_GEFS_GF.SPP.SPPT	NA	30000	2022-05-06 03:00:00	2022-05-06 03:00:00	2022-05-06	0	2022-05-06 03:00:40	2022-05-06 03:00:40	RETOP	m	L0	EchoTop18	km_MSL	Z500	MRMS	CONUS	NEAREST	1	NA	NA	-9999	-9999	RHIST	942667	11	9710	4
